uid,start_date_local,session,age,colorblind,gender,num_items,ColorN,redundancy,response_error,response_RT,rotation,response_degrees,response_radians,target_angle_norotation,response_derotated_degress,target_color,target_patchN,Patch_Locations1,Patch_Locations2,Patch_Locations3,Patch_Locations4,Patch_Locations5,Patch_Locations6,Patch_Color_Angle1,Patch_Color_Angle2,Patch_Color_Angle3,Patch_Color_Angle4,Patch_Color_Angle5,Patch_Color_Angle6,all_patch_colors,leave_center_RT,started_outof_center,too_fast_trigger,too_slow_trigger,timeout,tab_away_count,points,Gestalt,num_itemsi,ColorNi,redundanti,Cnd
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,11.9931483631887,1753.80000019073,162,256.993148363189,1.79780871317567,83,94.9931483631887,"[180.16, 174.63, 0]",1,157,336,NaN,NaN,NaN,NaN,83,307,NaN,NaN,NaN,NaN,"[[180.16, 174.63, 0], [232.19, 0, 234.27]]",1170.80000019073,FALSE,FALSE,FALSE,FALSE,1,93,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,110.541643542,1480.19999980927,162,179.541643542,-3.13359282424992,267,17.5416435420003,"[114.49, 105.45, 255]",1,193,252,75,16,311,134,267,357,86,232,173,5,"[[114.49, 105.45, 255], [242.05, 42.73, 121.02], [175.59, 175.83, 0], [0, 215.2, 255], [0, 232.09, 205.12], [237.53, 58.01, 96.41]]",1430.2999997139,FALSE,FALSE,FALSE,FALSE,1,39,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,125.721454190361,1701.40000009537,162,161.721454190361,-2.82257184673498,234,359.721454190361,"[0, 211.21, 255]",1,211,329,34,270,152,93,234,5,325,122,107,250,"[[0, 211.21, 255], [237.53, 58.01, 96.41], [247.69, 0, 202.13], [73.46, 177.59, 0], [132.41, 179.71, 0], [0, 162.8, 255]]",1389.80000019073,FALSE,FALSE,FALSE,FALSE,1,30,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,90.2349104231765,1394.40000009537,162,194.234910423177,2.8931465979789,302,32.2349104231766,"[224.01, 0, 241]",1,138,315,197,79,20,256,302,111,28,251,139,215,"[[224.01, 0, 241], [120.68, 179.55, 0], [224.73, 106.09, 0], [0, 158.44, 255], [0, 194.04, 104.71], [0, 236.89, 255]]",1304.7999997139,FALSE,FALSE,FALSE,FALSE,1,50,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,4.58877644998557,1559.5,162,85.5887764499856,-1.49380595180563,279,283.588776449986,"[168.18, 79.87, 255]",1,316,198,21,139,257,80,279,150,314,233,96,38,"[[168.18, 79.87, 255], [0, 209.05, 145.67], [240.57, 0, 223.17], [0, 213.25, 255], [157.92, 178.66, 0], [221.51, 129.15, 0]]",1221.90000009537,FALSE,FALSE,FALSE,FALSE,1,97,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-1.27290342145022,1109.19999980927,162,58.7270965785498,-1.02498119543239,258,256.72709657855,"[16.97, 121.51, 255]",1,169,348,NaN,NaN,NaN,NaN,258,342,NaN,NaN,NaN,NaN,"[[16.97, 121.51, 255], [247.55, 0, 161.31]]",935.599999904633,FALSE,FALSE,FALSE,FALSE,1,99,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-174.887507772305,1476.7000002861,162,218.112492227695,2.47640417807577,231,56.1124922276948,"[0, 217.07, 255]",1,89,178,267,0,NaN,NaN,231,133,85,284,NaN,NaN,"[[0, 217.07, 255], [0, 184.66, 71.88], [177.15, 175.45, 0], [184.22, 67.57, 255]]",1353.2000002861,FALSE,FALSE,FALSE,FALSE,1,3,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-14.4985741914338,1476.5,162,245.501425808566,1.99837710847952,98,83.5014258085662,"[153.84, 179.01, 0]",1,345,256,78,167,NaN,NaN,98,244,351,13,NaN,NaN,"[[153.84, 179.01, 0], [0, 185.04, 255], [244.63, 27.52, 137.52], [231.93, 70.49, 65.61]]",1176.5,FALSE,FALSE,FALSE,FALSE,1,92,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-5.14554196042167,1440.2999997139,162,200.854458039578,2.77761369708015,44,38.8544580395783,"[218.54, 139.44, 0]",1,107,196,285,18,NaN,NaN,44,145,328,183,NaN,NaN,"[[218.54, 139.44, 0], [0, 202.56, 128.82], [248.55, 0, 195.67], [0, 238.36, 225.42]]",1207.39999961853,FALSE,FALSE,FALSE,FALSE,1,97,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,108.520565602897,1775.7999997139,162,202.520565602897,2.74853463440786,292,40.5205656028969,"[204.87, 44.72, 254.07]",1,53,112,289,171,348,230,292,130,190,32,337,94,"[[204.87, 44.72, 254.07], [0, 179.62, 46.3], [0, 241.16, 238.07], [223.71, 116.44, 0], [248.77, 0, 174.42], [161.79, 178.23, 0]]",1516.2999997139,FALSE,FALSE,FALSE,FALSE,1,40,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,13.2070614927152,1350.90000009537,162,47.2070614927152,-0.823918653239309,232,245.207061492715,"[0, 215.2, 255]",1,134,313,NaN,NaN,NaN,NaN,232,15,NaN,NaN,NaN,NaN,"[[0, 215.2, 255], [230.38, 73.32, 55.74]]",1058.19999980927,FALSE,FALSE,FALSE,FALSE,1,93,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,-27.0434157568509,1825.5,162,281.956584243149,1.36211456445987,147,119.956584243149,"[0, 205.22, 135.83]",1,39,157,216,98,334,275,147,215,296,12,315,67,"[[0, 205.22, 135.83], [0, 236.89, 255], [213.25, 30.27, 249.16], [232.69, 69.04, 70.07], [241.5, 0, 221.43], [200.16, 165.12, 0]]",1325.40000009537,FALSE,FALSE,FALSE,FALSE,1,85,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,86.3405859851816,1390.40000009537,162,28.3405859851816,-0.494636537385979,140,226.340585985182,"[0, 195.52, 109.14]",1,344,285,108,167,226,49,140,258,3,182,304,94,"[[0, 195.52, 109.14], [16.97, 121.51, 255], [238.77, 54.52, 102.94], [0, 237.85, 223.51], [227.52, 0, 238.44], [161.79, 178.23, 0]]",1264,FALSE,FALSE,FALSE,FALSE,1,52,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,-18.6117500055262,1565.19999980927,162,65.3882499944738,-1.14124025452073,282,263.388249994474,"[178.13, 72.63, 255]",1,65,183,242,301,124,6,282,146,1,82,337,234,"[[178.13, 72.63, 255], [0, 203.9, 132.37], [239.94, 50.83, 109.19], [181.62, 174.19, 0], [248.77, 0, 174.42], [0, 211.21, 255]]",1270.69999980927,FALSE,FALSE,FALSE,FALSE,1,90,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,5.84272712926827,1622.09999990463,162,74.8427271292683,-1.30625200957742,267,272.842727129268,"[114.49, 105.45, 255]",1,252,73,NaN,NaN,NaN,NaN,267,115,NaN,NaN,NaN,NaN,"[[114.49, 105.45, 255], [106.86, 179.11, 0]]",1322.19999980927,FALSE,FALSE,FALSE,FALSE,1,97,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,39.5695509808718,1241,162,50.5695509808718,-0.882605165871341,209,248.569550980872,"[0, 240.36, 255]",1,48,227,NaN,NaN,NaN,NaN,209,316,NaN,NaN,NaN,NaN,"[[0, 240.36, 255], [242.37, 0, 219.66]]",1024,FALSE,FALSE,FALSE,FALSE,1,78,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-13.9157490512014,1452.40000009537,162,277.084250948799,1.44715282270083,129,115.084250948799,"[0, 177.88, 33.37]",1,146,325,NaN,NaN,NaN,NaN,129,282,NaN,NaN,NaN,NaN,"[[0, 177.88, 33.37], [178.13, 72.63, 255]]",972.599999904633,FALSE,FALSE,FALSE,FALSE,1,92,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-12.5637836195826,1203.5,162,295.436216380417,1.1268506017069,146,133.436216380417,"[0, 203.9, 132.37]",1,344,255,77,166,NaN,NaN,146,236,49,300,NaN,NaN,"[[0, 203.9, 132.37], [0, 206.84, 255], [215.48, 146.62, 0], [220.49, 7.89, 243.68]]",1003.5,FALSE,FALSE,FALSE,FALSE,1,93,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-4.94101854256041,1486.19999980927,162,160.05898145744,-2.79355622382087,3,358.05898145744,"[238.77, 54.52, 102.94]",1,155,334,NaN,NaN,NaN,NaN,3,283,NaN,NaN,NaN,NaN,"[[238.77, 54.52, 102.94], [181.22, 70.12, 255]]",1086.19999980927,FALSE,FALSE,FALSE,FALSE,1,97,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-48.6455589291345,1472.7000002861,162,269.354441070866,1.58206345562394,156,107.354441070866,"[0, 216.14, 163.47]",1,83,262,NaN,NaN,NaN,NaN,156,4,NaN,NaN,NaN,NaN,"[[0, 216.14, 163.47], [238.16, 56.29, 99.71]]",1129.80000019073,FALSE,FALSE,FALSE,FALSE,1,73,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-0.528590890404161,1301.2999997139,162,50.4714091095958,-0.880892267083507,249,248.471409109596,"[0, 166.95, 255]",1,277,98,NaN,NaN,NaN,NaN,249,168,NaN,NaN,NaN,NaN,"[[0, 166.95, 255], [0, 228.05, 193.92]]",1068.09999990463,FALSE,FALSE,FALSE,FALSE,1,100,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-14.1932073055647,1250.40000009537,162,233.806792694435,2.20248696113387,86,71.8067926944353,"[175.59, 175.83, 0]",1,199,21,288,110,NaN,NaN,86,296,312,32,NaN,NaN,"[[175.59, 175.83, 0], [213.25, 30.27, 249.16], [238.51, 0, 226.53], [223.71, 116.44, 0]]",900.400000095367,FALSE,FALSE,FALSE,FALSE,1,92,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,9.07357416474639,1752,162,331.073574164746,0.504861371659126,160,169.073574164746,"[0, 220.45, 174.27]",1,122,301,NaN,NaN,NaN,NaN,160,96,NaN,NaN,NaN,NaN,"[[0, 220.45, 174.27], [157.92, 178.66, 0]]",968.299999713898,FALSE,FALSE,FALSE,FALSE,1,95,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,13.1476053870017,1364.59999990463,162,239.147605387002,2.10927219491628,64,77.1476053870017,"[203.2, 162.69, 0]",1,131,310,NaN,NaN,NaN,NaN,64,25,NaN,NaN,NaN,NaN,"[[203.2, 162.69, 0], [225.24, 96.93, 0]]",1014.59999990463,FALSE,FALSE,FALSE,FALSE,1,93,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,27.0948894756805,1578.69999980927,162,168.094889475681,-2.93380927712659,339,6.0948894756805,"[248.38, 0, 169.3]",1,53,142,320,231,NaN,NaN,339,200,46,149,NaN,NaN,"[[248.38, 0, 169.3], [0, 242.46, 253.9], [217.38, 142.44, 0], [0, 207.8, 142.47]]",1346.90000009537,FALSE,FALSE,FALSE,FALSE,1,85,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-14.393016252156,1406,162,339.606983747844,0.355925278012837,192,177.606983747844,"[0, 241.69, 241.45]",1,100,279,NaN,NaN,NaN,NaN,192,248,NaN,NaN,NaN,NaN,"[[0, 241.69, 241.45], [0, 170.91, 255]]",1038.90000009537,FALSE,FALSE,FALSE,FALSE,1,92,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,1.78153294105937,1290.80000019073,162,296.781532941059,1.10337039824209,133,134.781532941059,"[0, 184.66, 71.88]",1,256,78,167,345,NaN,NaN,133,340,31,219,NaN,NaN,"[[0, 184.66, 71.88], [248.14, 0, 166.68], [224, 114.02, 0], [0, 233.49, 255]]",973.800000190735,FALSE,FALSE,FALSE,FALSE,1,99,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-5.73194883533017,1548.40000009537,162,277.26805116467,1.443944903768,121,115.26805116467,"[79.41, 177.86, 0]",1,124,35,302,213,NaN,NaN,121,106,226,324,NaN,NaN,"[[79.41, 177.86, 0], [135.09, 179.7, 0], [0, 225.17, 255], [247.31, 0, 204.21]]",1163.90000009537,FALSE,FALSE,FALSE,FALSE,1,97,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,48.18591581611,1570.40000009537,162,164.18591581611,-2.86558481639335,314,2.18591581611003,"[240.57, 0, 223.17]",1,223,282,46,164,341,105,314,114,284,187,169,33,"[[240.57, 0, 223.17], [110.56, 179.25, 0], [184.22, 67.57, 255], [0, 240.14, 232.8], [0, 228.9, 196.23], [223.4, 118.77, 0]]",1276,FALSE,FALSE,FALSE,FALSE,1,73,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,23.4403320310055,1330.19999980927,162,185.440332031005,3.04664094724704,0,23.4403320310055,"[240.5, 48.91, 112.22]",1,212,33,NaN,NaN,NaN,NaN,0,144,NaN,NaN,NaN,NaN,"[[240.5, 48.91, 112.22], [0, 201.2, 125.15]]",1178.09999990463,FALSE,FALSE,FALSE,FALSE,1,87,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-11.1003749534723,1506.90000009537,162,140.899625046528,-2.45916237188738,350,338.899625046528,"[244.99, 24.33, 140.16]",1,95,274,NaN,NaN,NaN,NaN,350,214,NaN,NaN,NaN,NaN,"[[244.99, 24.33, 140.16], [0, 237.6, 255]]",978.299999713898,FALSE,FALSE,FALSE,FALSE,1,94,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,54.4270423958885,1336.7000002861,162,20.4270423958885,-0.356519146252725,164,218.427042395888,"[0, 224.42, 184.39]",1,343,48,166,107,225,284,164,39,215,88,244,327,"[[0, 224.42, 184.39], [221.07, 131.01, 0], [0, 236.89, 255], [172.37, 176.54, 0], [0, 185.04, 255], [248.31, 0, 197.86]]",1136.59999990463,FALSE,FALSE,FALSE,FALSE,1,70,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,57.9737721724971,1420.59999990463,162,180.973772172497,3.12459712301542,321,18.9737721724971,"[245.86, 0, 210.27]",1,251,162,73,340,NaN,NaN,321,97,170,9,NaN,NaN,"[[245.86, 0, 210.27], [155.9, 178.84, 0], [0, 229.73, 198.5], [234.86, 64.51, 82.2]]",1159.40000009537,FALSE,FALSE,FALSE,FALSE,1,68,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-1.51937166608477,1190.2000002861,162,233.480628333915,2.2081796031276,73,71.4806283339152,"[193.44, 169.33, 0]",1,282,104,15,193,NaN,NaN,73,10,338,251,NaN,NaN,"[[193.44, 169.33, 0], [234.15, 66.05, 78.34], [248.59, 0, 171.88], [0, 158.44, 255]]",935.200000286102,FALSE,FALSE,FALSE,FALSE,1,99,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-17.077174765163,1104.7999997139,162,177.922825234837,-3.10533911479836,33,15.922825234837,"[223.4, 118.77, 0]",1,209,30,NaN,NaN,NaN,NaN,33,100,NaN,NaN,NaN,NaN,"[[223.4, 118.77, 0], [149.54, 179.28, 0]]",936.900000095367,FALSE,FALSE,FALSE,FALSE,1,91,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,2.76070388273342,1441.89999961853,162,286.760703882733,1.2782668590894,122,124.760703882733,"[73.46, 177.59, 0]",1,347,80,258,169,NaN,NaN,122,89,333,27,NaN,NaN,"[[73.46, 177.59, 0], [170.71, 176.87, 0], [249.08, 0, 184.22], [224.92, 103.19, 0]]",1257.69999980927,FALSE,FALSE,FALSE,FALSE,1,98,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,5.33908727832619,1244.2999997139,162,237.339087278326,2.14083679049461,70,75.3390872783262,"[196.91, 167.33, 0]",1,182,300,123,241,5,64,70,315,28,261,203,137,"[[196.91, 167.33, 0], [241.5, 0, 221.43], [224.73, 106.09, 0], [68.82, 116.45, 255], [0, 242.14, 255], [0, 191.01, 95.17]]",1130.89999961853,FALSE,FALSE,FALSE,FALSE,1,97,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-11.0412307384394,1422.2999997139,162,160.958769261561,-2.80926048357207,10,358.958769261561,"[234.15, 66.05, 78.34]",1,96,275,NaN,NaN,NaN,NaN,10,204,NaN,NaN,NaN,NaN,"[[234.15, 66.05, 78.34], [0, 241.95, 255]]",1135.69999980927,FALSE,FALSE,FALSE,FALSE,1,94,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-9.58216279586719,1501.2999997139,162,277.417837204133,1.44133064420585,125,115.417837204133,"[50.41, 176.64, 0]",1,250,161,339,72,NaN,NaN,125,327,45,290,NaN,NaN,"[[50.41, 176.64, 0], [248.31, 0, 197.86], [217.97, 140.96, 0], [200.22, 50.95, 255]]",1285.19999980927,FALSE,FALSE,FALSE,FALSE,1,95,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,-7.54428387145333,1265.7000002861,162,256.455716128547,1.80718867517652,102,94.4557161285467,"[145.01, 179.49, 0]",1,109,288,NaN,NaN,NaN,NaN,102,333,NaN,NaN,NaN,NaN,"[[145.01, 179.49, 0], [249.08, 0, 184.22]]",1017.90000009537,FALSE,FALSE,FALSE,FALSE,1,96,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,19.4633450618716,1291.19999980927,162,295.463345061872,1.1263771168938,114,133.463345061872,"[110.56, 179.25, 0]",1,146,87,205,264,323,28,114,131,205,32,355,295,"[[110.56, 179.25, 0], [0, 181.33, 56.25], [0, 241.72, 255], [223.71, 116.44, 0], [243, 38.19, 126.66], [211.26, 34.23, 250.45]]",1062.19999980927,FALSE,FALSE,FALSE,FALSE,1,89,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,39.8729151520012,1222.90000009537,162,48.8729151520012,-0.852993284450246,207,246.872915152001,"[0, 241.13, 255]",1,23,202,NaN,NaN,NaN,NaN,207,280,NaN,NaN,NaN,NaN,"[[0, 241.13, 255], [171.61, 77.5, 255]]",1039.80000019073,FALSE,FALSE,FALSE,FALSE,1,78,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-12.6871744994787,1198.90000009537,162,228.312825500521,2.29837477766422,79,66.3128255005213,"[185.81, 172.75, 0]",1,311,222,44,133,NaN,NaN,79,336,196,244,NaN,NaN,"[[185.81, 172.75, 0], [248.9, 0, 176.93], [0, 242.36, 247.9], [0, 185.04, 255]]",965.800000190735,FALSE,FALSE,FALSE,FALSE,1,93,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,-107.044223269368,1501.69999980927,162,20.9557767306322,-0.365747301262344,326,218.955776730632,"[248.02, 0, 200.01]",1,235,117,353,58,294,176,326,254,163,110,5,217,"[[248.02, 0, 200.01], [0, 143.9, 255], [0, 223.46, 181.92], [123.78, 179.62, 0], [237.53, 58.01, 96.41], [0, 235.31, 255]]",1251.69999980927,FALSE,FALSE,FALSE,FALSE,1,41,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-18.955268770633,1197.90000009537,162,195.044731229367,2.87901255855973,52,33.044731229367,"[213.4, 150.44, 0]",1,137,315,48,226,NaN,NaN,52,336,214,92,NaN,NaN,"[[213.4, 150.44, 0], [248.9, 0, 176.93], [0, 237.6, 255], [165.48, 177.74, 0]]",956.200000286102,FALSE,FALSE,FALSE,FALSE,1,89,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-0.578935237493084,1401.90000009537,162,212.421064762507,2.57573832648173,51,50.4210647625069,"[214.12, 149.2, 0]",1,157,246,68,335,NaN,NaN,51,226,114,243,NaN,NaN,"[[214.12, 149.2, 0], [0, 225.17, 255], [110.56, 179.25, 0], [0, 188.2, 255]]",1001.7000002861,FALSE,FALSE,FALSE,FALSE,1,100,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,-71.5947974594383,1839.2000002861,162,309.405202540562,0.88304580004686,219,147.405202540562,"[0, 233.49, 255]",1,245,186,304,9,127,68,219,357,134,57,248,77,"[[0, 233.49, 255], [242.05, 42.73, 121.02], [0, 186.29, 78.43], [209.52, 156.08, 0], [0, 170.91, 255], [188.46, 171.69, 0]]",1326.09999990463,FALSE,FALSE,FALSE,FALSE,1,60,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-41.7112838080209,1114,162,86.2887161919791,-1.50602220486898,326,284.288716191979,"[248.02, 0, 200.01]",1,122,300,211,33,NaN,NaN,326,109,4,264,NaN,NaN,"[[248.02, 0, 200.01], [126.76, 179.66, 0], [238.16, 56.29, 99.71], [94.86, 111.09, 255]]",897.099999904633,FALSE,FALSE,FALSE,FALSE,1,77,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,-85.4806107087937,1749.7999997139,162,227.519389291206,2.31222285192131,151,65.5193892912063,"[0, 210.28, 148.8]",1,92,328,151,33,269,210,151,327,90,254,31,224,"[[0, 210.28, 148.8], [248.31, 0, 197.86], [169.01, 177.18, 0], [0, 143.9, 255], [224, 114.02, 0], [0, 227.88, 255]]",1549.90000009537,FALSE,FALSE,FALSE,FALSE,1,53,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Four Items,Four Colors,Non-Redundant Cued,-25.5376845884327,1389,162,174.462315411567,-3.04494182458469,38,12.4623154115673,"[221.51, 129.15, 0]",1,310,43,132,221,NaN,NaN,38,246,86,220,NaN,NaN,"[[221.51, 129.15, 0], [0, 178.29, 255], [175.59, 175.83, 0], [0, 232.5, 255]]",1217.2999997139,FALSE,FALSE,FALSE,FALSE,1,86,NA,4,4,0,4
YL,2024-04-18T12:15:51,1,41,No,Man,Two Items,Two Colors,Non-Redundant Cued,1.30195267257886,1361.09999990463,162,91.3019526725789,-1.59351968763654,288,289.301952672579,"[195.24, 56.78, 255]",1,286,107,NaN,NaN,NaN,NaN,288,187,NaN,NaN,NaN,NaN,"[[195.24, 56.78, 255], [0, 240.14, 232.8]]",1061.09999990463,FALSE,FALSE,FALSE,FALSE,1,99,NA,2,2,0,1
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,-4.97173633351485,1341.2000002861,162,319.028263666485,0.715091699278824,162,157.028263666485,"[0, 222.48, 179.41]",1,324,147,88,29,206,265,162,85,319,235,18,294,"[[0, 222.48, 179.41], [177.15, 175.45, 0], [244.64, 0, 214.13], [0, 209.08, 255], [227.94, 77.37, 36.68], [209.21, 37.92, 251.69]]",1113.80000019073,FALSE,FALSE,FALSE,FALSE,1,97,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,52.4693512575194,1308.40000009537,162,21.4693512575194,-0.374710867710898,167,219.469351257519,"[0, 227.18, 191.59]",1,45,104,163,222,281,340,167,338,93,245,213,40,"[[0, 227.18, 191.59], [248.59, 0, 171.88], [163.66, 178, 0], [0, 181.74, 255], [0, 238.25, 255], [220.61, 132.81, 0]]",1088,FALSE,FALSE,FALSE,FALSE,1,71,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,123.763641690726,1739.40000009537,162,94.7636416907262,-1.65393755868334,169,292.763641690726,"[0, 228.9, 196.23]",1,266,30,207,89,325,148,169,212,278,346,24,101,"[[0, 228.9, 196.23], [0, 238.85, 255], [164.62, 82.2, 255], [246.18, 6.18, 150.43], [225.36, 93.54, 0], [147.31, 179.4, 0]]",1456.40000009537,FALSE,FALSE,FALSE,FALSE,1,31,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,125.799219823082,1633.5,162,48.7992198230824,-0.851707058317272,121,246.799219823082,"[79.41, 177.86, 0]",1,247,70,306,129,11,188,121,67,305,268,231,31,"[[79.41, 177.86, 0], [200.16, 165.12, 0], [229.16, 0, 237.09], [120.2, 103.5, 255], [0, 217.07, 255], [224, 114.02, 0]]",1524.2000002861,FALSE,FALSE,FALSE,FALSE,1,30,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,-72.1155068655002,1652.09999990463,162,203.8844931345,2.72472960822279,114,41.8844931344998,"[110.56, 179.25, 0]",1,14,250,73,132,309,191,114,229,170,272,18,347,"[[110.56, 179.25, 0], [0, 220.54, 255], [0, 229.73, 198.5], [140.28, 95.39, 255], [227.94, 77.37, 36.68], [245.92, 11.98, 147.9]]",1415.59999990463,FALSE,FALSE,FALSE,FALSE,1,60,NA,6,6,0,9
YL,2024-04-18T12:15:51,1,41,No,Man,Six Items,Six Colors,Non-Redundant Cued,-179.32682595212,1473.40000009537,162,98.6731740478798,-1.72217177052892,116,296.67317404788,"[102.97, 178.95, 0]",1,165,283,106,47,342,224,116,338,6,229,133,277,"[[102.97, 178.95, 0], [248.59, 0, 171.88], [236.89, 59.69, 93.01], [0, 220.54, 255], [0, 184.66, 71.88], [160.94, 84.49, 255]]",1290.5,FALSE,FALSE,FALSE,FALSE,1,0,NA,6,6,0,9
