ID,Session,Session_z,SessionPhase,CueType,Duration,Duration_ms,Grouping,AbsErr,SignedErr,RT,logRT
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Separated,77.3852210572138,-77.3852210572138,1577.86979999946,7.36383098849568
YILIU,2,-1.21868993799503,Early,R,200ms,200,Separated,5.59876811680829,-5.59876811680829,1228.51390000142,7.11356050650969
YILIU,2,-1.21868993799503,Early,NR,350ms,350,Separated,15.4077181089485,15.4077181089485,933.456499995373,6.83889436306942
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,36.5568059365031,-36.5568059365031,1571.32840000122,7.3596766552396
YILIU,2,-1.21868993799503,Early,R,200ms,200,Separated,0.991129917177119,0.991129917177119,1112.18389999704,7.01408083883232
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Separated,117.044266863204,117.044266863204,1670.82870000013,7.42107500987562
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Grouped,11.4839797950318,-11.4839797950318,1073.80350000312,6.97896229743848
YILIU,2,-1.21868993799503,Early,R,100ms,100,Separated,9.55000349219341,-9.55000349219341,1215.06219999719,7.10255054787764
YILIU,2,-1.21868993799503,Early,R,150ms,150,Grouped,9.3407184813392,9.3407184813392,1081.41330000217,6.98602407574611
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,93.0887728809753,93.0887728809753,1385.67329999933,7.23394143767867
